SOURCE,DESTINATION
41307,27609
42209,19425
5155,31958
40467,39075
15244,8904
34430,34783
11167,41388
5460,4468
3486,36723
10935,24386
8034,7393
1494,26458
20777,34386
35890,814
34893,14865
35398,33482
14762,27075
20840,41819
46592,28807
21308,39992
6780,45636
11041,44733
6287,7691
34739,41147
22703,938
35578,31817
15553,19726
7105,16701
45551,14937
22777,14235
42385,21339
7313,42599
26956,12598
18679,21923
23232,33309
24886,7806
17515,2608
12973,15066
37245,29470
28095,45955
41039,23645
2836,1890
46517,46115
42995,34170
36270,17527
11106,44527
21732,13539
8236,38249
9987,36470
27024,43697
17306,18539
10306,39935
5851,36204
39473,10599
2920,45386
23099,7892
22764,32496
2817,8930
3671,28724
23386,13762
45342,10705
27859,22212
15812,5491
47052,37939
3103,13290
13179,13322
9094,17051
18211,38020
46665,16051
6244,3479
19423,11955
8388,37813
29196,40834
12101,20244
23691,8251
37078,340
11489,35711
41304,14772
2132,21223
25868,33727
12755,35186
17502,34707
7608,20982
38578,14284
31945,30536
4455,35989
38567,25815
29730,10907
2989,1338
28192,44899
21813,32772
30616,34204
30361,26515
35969,28322
34307,999
43015,5227
5287,34936
34143,33089
2628,6615
21507,41535
23302,42217
23506,26537
26643,27094
38755,36553
21810,44222
23060,40756
34681,42158
29398,11101
1631,31900
30602,31273
9299,15148
3925,32454
44153,3654
42423,34240
24385,22761
44728,35045
22439,7910
30660,43902
13998,14431
37098,20075
43481,28067
41337,42423
12204,28412
11554,18624
35200,31282
39957,39033
10514,39418
45786,42937
46993,499
33438,16487
40126,46297
7108,6356
4781,20128
38747,35530
693,19209
29520,32670
16201,29133
29489,12231
7355,35392
3221,40719
31118,32115
36157,22393
28329,1583
404,28256
42750,45469
42283,25112
7135,29350
3160,5492
44323,8547
38307,45187
15412,31432
10786,9745
29936,4278
28700,18599
18461,41703
42098,45893
15700,43650
28474,18444
5513,44667
18014,25780
15154,34385
32270,6515
15794,35553
5491,14198
19993,41745
2061,29195
16255,36979
40775,32403
30968,47068
20343,29160
25818,20779
11969,34756
9569,34867
29909,36152
32626,43833
27783,19687
40055,2966
26163,45080
28309,1059
41493,36754
11023,16079
38253,38136
17470,14088
42237,39514
43801,44173
40799,33418
13964,24245
2119,34428
34960,28580
24366,44811
23022,30077
12311,43708
4548,9580
42787,10307
40450,40394
26530,1445
39305,41255
28273,13823
4531,25908
11263,6261
10992,27345
34291,44571
15533,23679
18955,46933
9301,33902
45890,27046
12995,9128
2551,8653
45698,36171
11955,7225
24556,302
12699,36640
6401,7058
18735,5114
12292,20238
34762,4119
16304,46938
47226,23996
29086,25642
28642,32973
35415,39812
42084,22918
28045,20370
3782,3190
24403,23312
134,1144
24500,29916
33058,42192
27824,13831
21405,1623
7536,4228
32457,10405
3007,21776
3639,30722
29472,27515
31204,4787
5012,8419
6603,24030
16226,17866
16553,33756
43004,36429
21308,20078
12836,26633
29651,26654
8336,20347
7286,33422
7814,26675
21721,40450
14656,5108
9284,133
40548,24828
25153,13993
4823,36060
36108,28959
32394,392
41999,42767
27072,44425
32191,13952
4305,10022
28084,32569
8489,20484
2481,16468
42899,26145
39780,31063
19420,14329
28047,159
7063,31230
4494,16527
32151,2931
10927,16865
39144,10109
17392,4198
10332,20588
27753,38166
5405,13550
30754,21870
20161,12325
37234,32777
26412,1181
44360,8289
44646,25193
3476,34038
30361,27253
43073,16029
13570,42703
26566,14223
6141,7346
27268,44255
46451,10819
9053,8985
45877,23769
23327,3700
19728,5134
26872,35066
32896,1984
7359,18390
40424,17713
17485,34939
36214,21477
40237,8372
36354,14017
25861,19036
16713,11977
32084,47223
41750,42604
7158,21030
3953,21266
10899,29140
17927,4321
1800,11591
26087,31835
25520,33397
20198,40166
31445,37604
447,24097
10718,22628
8806,12191
17907,42769
11515,6812
19757,36840
25233,14902
245,34956
36939,45419
32237,34988
37838,43650
46672,7489
43586,22592
11521,25074
1824,4545
30682,19281
17790,11026
21785,17440
41655,33718
28669,8362
35698,20253
1532,12011
14844,18015
323,13238
34672,6001
36473,23932
46897,40008
37023,28635
26638,22288
2345,31189
45691,34321
29653,20963
35886,19774
1054,5811
43972,39544
31119,14256
3971,35006
32872,9749
42232,11318
14020,42823
44250,21609
45930,17680
8699,42182
42685,13906
21220,36723
14541,13105
32079,20446
4076,39585
14342,40593
12677,14890
26443,6398
23702,8972
38560,7138
23973,9620
37205,18874
41169,40245
26507,29006
12843,36259
18153,30922
2799,20478
20781,2070
5230,18554
28688,24341
20121,9350
10895,11511
39638,6771
11816,19617
8344,8847
36376,17737
37242,40813
38521,30500
23205,31118
28987,17641
10372,29202
46158,37932
45608,16424
22032,16265
4820,46888
24922,32450
18036,2016
45591,35042
30826,1132
4219,34649
30551,4672
21487,16950
33270,1156
13155,38040
27548,25990
38495,23644
22420,1464
45112,2697
15769,22508
27004,2667
6392,22010
7088,14545
41603,19611
15129,14895
21940,5794
8165,3552
28944,11390
10447,12674
44637,8829
515,25008
9076,29701
46073,11584
33390,37139
13921,11071
20876,42925
44322,21505
34472,4034
25214,21875
32838,32748
21639,7688
10092,18918
4763,17763
33515,26748
45244,40034
12945,24373
44552,29700
25386,28419
44726,16054
4423,44330
38558,45440
34338,36795
17187,2532
33221,30057
13381,3476
8333,7412
22800,22128
19200,45512
27882,38473
16212,44832
17468,34875
14268,34297
24630,18728
42702,1800
32919,34064
46247,16515
46157,12225
9528,15546
15239,30222
7595,39985
6838,36810
7560,45713
46082,28949
1159,46424
37976,556
43108,29050
28329,44950
36504,45385
4906,11307
1690,25331
38315,4535
31582,1833
42176,22067
1436,33977
18953,21464
23652,42871
43681,40243
17891,30112
25657,11951
3987,27918
24738,27668
42215,2119
32924,16810
26760,37549
36676,23911
15684,24711
20538,35069
6385,30367
12815,10447
15982,35342
10162,13061
17047,46665
28937,23956
41546,1268
11853,35396
35694,40486
30491,6431
33209,34913
38768,23237
6484,21781
25564,3827
4987,45707
45263,42248
10914,6991
27811,41132
45476,14333
36724,17791
20179,873
18641,47070
22248,16612
26089,20530
16021,1885
27778,28875
34323,9466
29589,17293
25987,17553
33987,18824
752,12163
2246,37861
12357,42844
18905,23296
25492,13038
10284,6222
18115,5572
45678,15164
8601,41001
8371,266
7242,31826
24100,38565
31981,30143
893,42821
25606,31028
133,11460
30739,1880
11662,3745
10047,9096
795,22726
8940,6187
2592,32552
9237,4058
8450,37941
10411,23120
3591,13611
5103,7997
38729,44099
33488,32890
38169,22458
21259,11902
5878,644
44035,17219
5980,1242
29189,37948
43471,2088
30780,4881
4260,33860
27678,23983
33819,36608
22698,24012
1314,10245
4016,804
19903,37004
12638,30301
7233,23877
36716,20934
42597,20777
42894,2310
15246,2859
13137,7423
5156,10840
6111,29114
25905,45309
6112,45795
7930,1151
1518,3293
5096,230
15291,30525
40626,9115
21517,20753
28977,41872
26540,41099
35804,26397
18491,45309
8644,20668
766,34001
24949,23811
29157,33207
18262,25380
9539,42662
22836,15123
6214,5232
4306,3649
29706,14310
37441,23352
22639,31690
27317,23142
27225,33043
18133,16545
36123,18185
6423,9719
25475,14087
21734,26564
30424,42005
8904,24145
36487,737
31999,41998
28227,14518
23738,38417
24429,34676
46409,21587
3397,915
23004,25349
47072,2050
34357,11466
13014,1807
25020,47192
35324,9200
10522,3690
26553,1992
8040,24875
15375,9279
18352,5664
14924,9314
44309,24630
5545,42274
42969,42503
20433,43631
26905,38247
6881,28579
21773,14698
36040,32802
13502,13941
9363,18369
33281,14086
40549,20550
18868,11224
32587,8553
40579,30394
5790,9908
30191,31559
44956,16947
3667,14152
17829,31760
43703,20039
12279,20329
17849,37016
14587,36715
24861,31993
45608,41316
40512,22211
32868,1693
15808,36952
32713,43367
7426,881
14270,28619
25737,24111
18074,13521
8388,46160
28402,22546
10837,15593
28052,22289
31373,39946
37251,20428
32074,20621
8490,7322
17576,15051
9908,32106
7047,35548
1393,5149
29706,5924
12993,28520
3465,39772
35521,892
17906,23253
46161,1324
32030,16985
44767,8095
35411,1247
41212,34909
12182,45513
16940,16405
16767,16712
32976,43059
36363,34807
19553,11593
28175,46017
28315,5640
14468,22850
209,22384
5640,8945
31583,12651
37242,15878
42761,1823
36616,19469
32431,37185
21733,15489
3173,37291
32922,42265
46869,41663
31878,23893
17381,35363
32291,39767
2222,3068
36537,8352
27969,38889
15253,25465
39856,15288
19194,10405
29439,22848
45550,31699
45928,30924
22607,43100
2716,15123
4943,44002
42706,7813
43806,8449
10308,45852
1332,1745
22204,31083
29062,17169
22974,15742
25876,17241
26789,4784
36603,1492
30585,35722
29020,15843
35543,36444
31442,41268
38153,22018
6172,20642
41426,37012
39074,691
25953,14853
39777,8916
30539,24023
10734,22383
13389,2733
12010,18410
18669,23659
46960,36796
6114,12960
15415,30766
3174,24424
43801,20353
18113,36509
16370,40452
16653,8018
23487,34451
36302,2323
30368,28879
18863,19112
4323,44934
7541,14305
19064,38632
43748,6494
7350,20567
43710,13028
41008,33730
8278,44989
10107,31579
22464,36404
31996,35102
36596,43151
16629,40452
32163,36159
3671,42230
26021,40785
37905,16098
12576,37378
1947,3652
31730,22493
41594,10735
34421,8016
39593,8180
44535,12613
42591,24643
32378,36097
28393,17445
22547,6197
33295,15167
43902,20320
6436,5924
8618,30953
7205,10864
8045,38837
21098,32611
1335,26594
33936,20550
1153,664
9750,27900
37528,764
15164,17529
13306,20297
23456,4057
45927,40347
1928,42326
25447,8693
41497,36572
6507,36274
1219,14442
21538,32470
26146,12326
11070,8341
29211,11510
28130,46153
25885,45615
33998,847
14792,38155
43140,34069
37296,14908
36555,42543
28627,27827
22337,33657
2530,22848
1587,17755
37932,26490
4506,26853
31558,40721
9601,24688
4209,30222
13204,13536
39993,24652
31243,35571
10436,43639
33203,27090
1895,12714
30940,11487
20310,32192
38156,15202
45025,13030
43100,29947
11635,30950
29319,44903
15656,38418
41021,41870
2052,34412
14837,37164
20354,31295
45610,25505
35030,25558
20379,26812
38397,476
14905,30745
37671,40407
29130,25738
44560,32260
11813,1908
33811,8441
32211,13188
45209,20478
27715,36070
22325,6208
25796,42598
26268,5512
24814,1337
17076,4346
5672,40823
30256,46205
33353,40827
41391,15073
35488,45659
6403,11272
10069,6489
25618,44944
19677,1848
12757,25144
5845,33403
21398,44519
39201,27631
42224,23255
15211,35626
44811,11108
2655,11401
14577,22341
40662,37960
32638,18125
10873,32455
594,46139
41798,13841
20759,32457
23385,23713
4143,42867
45661,23983
47044,17887
14858,16646
28848,8311
20767,24505
24297,41434
18831,45147
44913,24165
5467,1938
6252,4912
45859,40535
37839,7863
34314,38378
45377,41980
36776,1717
11070,39488
41529,8780
32442,12587
1468,34306
25191,6334
12979,27230
28090,21236
31480,33428
9199,24208
31166,8037
9581,12795
22778,23737
45346,1371
28800,42940
42052,6668
8490,33696
5149,7102
28882,140
41767,23503
11161,16508
12820,36781
14671,33479
6651,45748
16471,3456
2841,21284
27712,41515
10951,6334
749,26172
44308,376
6,23616
4034,23447
1148,44714
16001,18783
45320,13623
17421,13986
9367,28101
28218,6626
10800,30989
4173,15023
25210,17383
25722,2359
33980,18880
15309,31941
21896,16549
16661,17066
17227,6425
23753,33205
34021,43174
21580,7765
37032,4579
4869,1346
5625,25178
24852,4993
39987,29690
6342,25205
13225,15681
14661,24454
10022,5386
10800,38512
46262,10001
3333,2292
8619,6500
29287,15656
10411,17800
23185,40835
8004,15078
45158,13222
3148,10892
10247,28592
22147,30951
34029,22432
14771,28584
44412,43002
33925,43313
21530,937
29542,37297
12758,34363
43426,44692
1790,4775
45045,37294
2764,9117
22935,572
39127,27919
35377,39416
42684,11656
44625,41255
29460,10777
25228,18561
42821,7428
25432,16071
32362,6864
22106,23703
5346,31068
29848,12600
18427,3137
31111,3119
8766,13213
17854,15961
31063,29026
23403,15686
15346,17663
20703,32268
32909,23160
35487,37253
33428,16226
16544,22658
28516,28199
38760,44587
38322,4090
16112,38099
41275,16450
19344,35062
18632,5340
24139,32683
34085,7582
18444,25070
28828,23850
50,19199
18564,33019
17721,19398
28672,19506
34540,31080
19068,1565
15449,24297
41192,6890
28444,37500
44561,11574
42765,20573
23419,39326
11781,18722
7348,11525
2870,25673
28602,776
18610,6
19041,30016
26596,40438
3304,14517
26671,32961
44080,16574
11454,39948
25065,8750
4463,7905
27719,41015
13054,32838
37529,39415
7708,30035
32458,7061
46431,45306
38197,7224
16712,9675
3451,6822
29714,28104
531,34066
2342,18788
41230,31036
46830,33441
10287,26335
31062,37145
30572,4592
24819,1733
6343,20676
24623,45756
2317,31910
32081,40935
12200,46028
6361,26213
20087,46239
46592,7769
10918,33624
15587,11092
37876,17261
22420,11331
1623,14299
21309,46861
18477,37173
38515,1644
16763,352
15201,44554
43829,1799
19227,23255
26061,2239
28623,14700
8692,11352
39389,34908
44384,39735
38010,45303
36402,10467
7716,5612
23211,3594
31355,4
3580,30029
13409,11633
20788,16042
32485,15532
30368,16781
26603,44595
929,25470
8085,47172
37050,15568
33230,14610
24709,25718
4914,814
12103,37148
9766,11279
25190,3307
35717,41192
11114,31631
15650,24197
46015,17551
37450,10500
11279,45106
14604,41407
15875,24327
24629,36056
38902,25454
2796,31406
3129,44963
22697,14523
23818,710
26768,25789
38261,44732
21242,31460
41208,31887
4583,17768
21233,12296
15423,29174
8553,44600
38369,4577
12317,7167
43727,43706
6753,30728
39300,31881
44307,35515
5184,11388
15283,39476
1550,42233
22473,2834
24761,9370
18778,11649
38067,35405
29758,39196
44808,46940
25045,39529
23129,15146
42489,12549
14166,19501
12878,41150
34143,30379
5275,27110
30866,44602
45321,10447
46147,24357
20857,1516
37707,599
36088,28774
989,17385
17777,43075
6575,976
31886,22145
19899,32962
25095,28190
1512,34986
34176,13133
34488,17424
7260,45364
6917,27498
42187,37481
29481,17001
31276,46178
45035,37346
22203,18053
9811,9576
22829,7556
21018,4675
40116,8582
43363,44025
14577,35434
33023,618
20111,42747
37844,30084
42937,2550
5151,13627
32750,33983
38478,43450
87,2235
16621,21387
14907,804
42049,36966
21381,22206
7412,20317
44662,11013
580,18043
28539,13496
12783,46824
34750,379
37349,17591
24188,1337
20230,18825
21188,32067
13161,13760
20465,14146
15218,4361
26359,20918
6326,32822
9757,25700
21710,30163
41619,38705
27365,35082
25109,15178
28899,13994
44818,45721
39438,46545
25286,7112
1238,45915
29696,13006
8361,12627
30391,35625
32133,37463
41782,37446
32186,21729
8325,34245
4311,7588
9836,33751
32932,12681
22994,45178
6127,47111
30536,38034
15340,27636
35533,26256
30792,16353
3687,34651
1784,29890
5353,10969
41213,46170
23253,12726
30551,19749
10715,19961
35229,39716
37807,21606
43002,26208
22454,45429
18318,18216
8625,13726
19757,17044
20938,32319
20281,10241
44856,24465
12433,21865
40321,26812
43742,6561
17671,15467
39131,29302
34942,4244
45377,25231
18632,41209
36080,28270
13931,38892
